project,id,sentence,patterns,ob,eb,sr,label
httpd,38213,bucket = (apr_bucket *) 0x893b77c,,0,0,0,0
httpd,38213,rv = 143898492,,0,0,0,0
httpd,38213,parent_req = (request_rec *) 0x8974a50,,0,0,0,0
httpd,38213,#30 0x0806acc8 in ap_run_handler (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#31 0x0806b166 in ap_invoke_handler (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#32 0x0808748d in ap_run_sub_req (),,0,0,0,0
httpd,38213,"---Type <return> to continue, or q <return> to quit---",,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#33 0x404cf094 in handle_include () from /usr/local/apache/modules/mod_include.so,,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#34 0x404d1977 in send_parsed_content () from,,0,0,0,0
httpd,38213,/usr/local/apache/modules/mod_include.so,,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#35 0x08078cc4 in ap_pass_brigade (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#36 0x08082899 in default_handler (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#37 0x0806acc8 in ap_run_handler (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#38 0x0806b166 in ap_invoke_handler (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#39 0x080673ab in ap_process_request (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#40 0x0806133d in ap_process_http_connection (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#41 0x08076158 in ap_run_process_connection (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#42 0x08076648 in ap_process_connection (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#43 0x08069fab in child_main (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#44 0x08068fc9 in make_child (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#45 0x0806929f in perform_idle_server_maintenance (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#46 0x08068a6e in ap_mpm_run (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,#47 0x08070910 in main (),,0,0,0,0
httpd,38213,No symbol table info available.,,0,0,0,0
httpd,38213,(gdb),,0,0,0,0
httpd,38923,mod_speling incorrectly escapes linked URLs,S_OB_NEG_ADV_ADJ,1,0,0,1
httpd,38923,"Given a misspelled request with more than one likely correct spelling,
mod_speling returns a list of variant spellings to the client.",S_OB_OUTPUT_VERB,1,0,0,1
httpd,38923,"When it does, it
may produce incorrect and/or broken links due to incorrect escaping of its
output.","S_OB_COND_NEG,S_OB_DUE_NEG",1,0,0,1
httpd,38923,For example:,,0,0,0,0
httpd,38923,"[build (with --enable-speling) and install httpd-2.2.0]
[set ""CheckSpelling On"" in httpd.conf, and run httpd]
cd $PREFIX/htdocs
touch ""lamp making""
touch ""ramp making""
touch ""&amp making""
[visit /camp%20making in a browser (tested with Firefox)]
[note the broken link to ""& making""]",P_SR_ACTIONS_MULTI_OBS_BEHAVIOR,0,0,1,3
httpd,38923,So mod_speling fails to perform html escaping on the uri-escaped filenames.,"S_OB_NEG_VERB,",1,0,0,1
httpd,38923,"Not only that, it incorrectly escapes the ""?""and contents of the query string
in variant spellings if a query string is included in the original request.","S_OB_NEG_COND,S_OB_NEG_ADV_ADJ",1,0,0,1
httpd,38923,"For
example:",,0,0,0,0
httpd,38923,"touch foo
touch goo
[visit /yoo?hoo=%3f in a browser]
[note the broken links to ""foo%3fhoo=%253f"" and ""goo%3fhoo=%253f""]",P_SR_ACTIONS_MULTI_OBS_BEHAVIOR,0,0,1,3
httpd,38923,"So it needs to perform uri escaping only on the filename part of each URL and
then add the ""?"" and query string to produce the link.",S_OB_ONLY,1,0,0,1
httpd,38923,"Plus html-escaping the
whole thing (see first example).",,0,0,0,0
httpd,38923,"As well, mod_speling output may include a link to the referring page.",S_EB_COULD,0,1,0,2
httpd,38923,"This link
needs to be html-escaped instead of being uri-escaped as it is now.",S_EB_NEED_TO,0,1,0,2
httpd,38923,"It is
normally already uri-escaped by the browser, and double-escaping it will break
the link.","S_OB_ADV_FREQ,S_OB_NEG_VERB",1,0,0,1
httpd,38923,"For example, a referer URL of ""http://example.com/foo?bar=%3f"" becomes
""http://example.com/foo%3fbar=%253f"", which refers to a resource named
""foo?bar=%3f"" rather than a resource named ""foo"" plus a query string as
intended.","S_OB_INSTEAD_OF,S_EB_INSTEAD_OF_EXP_BEHAVIOR",1,1,0,4
httpd,38923,"If the browser isn't already sending properly escaped referer URLs,
then it probably deserves to be broken.",,0,0,0,0
httpd,38923,"As best I can tell, these bugs are also present in the 1.3.x and 2.0.x versions
of mod_speling.",,0,0,0,0
httpd,38923,I'll plan to work on a patch later today unless someone else wants to do it.,,0,0,0,0
httpd,39211,mod-auth-dbm (require group <empty>) doesn't work with fastcgi,S_OB_NEG_AUX_VERB,1,0,0,1
httpd,39211,"when i have access control like
<LocationMatch ^/engine/request/>
    Order Deny,Allow
    Allow from all",,0,0,0,0
httpd,39211,"Require user apeel vinita
    Require group
</LocationMatch>",,0,0,0,0
httpd,39211,"where group is empty, even though I'm(vinita) in the user list, I keep getting
""user vinita not in right group"" when fastcgi is loaded and using AuthDBMType SDBM","S_OB_DESPITE,S_OB_KEEP_VERB,",1,0,0,1
httpd,39211,"BUT, if don't load fastcgi, same access control works fine with mod-auth-dbm,
also same access control with fastcgi works for mod-auth.","S_OB_BUT,S_OB_WORKS_FINE,",1,0,0,1
httpd,39211,apache configuration,,0,0,0,0
httpd,39211,/configure --prefix=/usr/local/apps/apache-2.0.55/ \,,0,0,0,0
httpd,39211,> .,,0,0,0,0
httpd,39211,/log.configure 2>&1,,0,0,0,0
httpd,39211,"fastcgi configuration
cd /usr/local/apps/apache-2.0.55/src/mod_fastcgi-2.4.2
cp Makefile.AP2 Makefile
make top_dir=/usr/local/apps/apache-2.0.55 > .",,0,0,0,0
httpd,39211,"/log.make.fcgi 2>&1
make top_dir=/usr/local/apps/apache-2.0.55 install > .",,0,0,0,0
httpd,39211,/log.install.fcgi 2>&1,,0,0,0,0
httpd,39211,"thanks
vinita",,0,0,0,0
httpd,39313,RewriteOption Inherit adds global rules AFTER local rules. You may want the other odrer.,S_EB_WANT,0,1,0,2
httpd,39313,"When you use RewriteOptions Inherit inside a VirtualHost or Directory which also has 
local rules, the global rules are added at the end of the local rules list.",,0,0,0,0
httpd,39313,"As a 
result, local rules are first applied, and then, global rules are applied after local 
rules.",S_OB_AS_RESULT,1,0,0,1
httpd,39313,"Since rules ordering in important, you may want to apply global rules first, 
and then local rules.",S_EB_WANT,0,1,0,2
httpd,39313,I propose a patch to fullfill this functionality :,,0,0,0,0
httpd,39313,"- I added a new parameter ""Before"" to the RewriteOptions directive.",,0,0,0,0
httpd,39313,You can write the,,0,0,0,0
httpd,39313,following in a VirtualHost or Directory block in httpd.conf :,,0,0,0,0
httpd,39313,RewriteOptions Inherit Before,,0,0,0,0
httpd,39313,which means that global rules will be applied before local rules.,,0,0,0,0
httpd,39313,"The default will 
still be after.",,0,0,0,0
httpd,39313,This patch modifies modules/mappers/mod_rewrite.h as follows :,,0,0,0,0
httpd,39313,# diff -c mod_rewrite.,,0,0,0,0
httpd,39313,h.old mod_rewrite.,,0,0,0,0
httpd,39313,h,,0,0,0,0
httpd,39313,*** mod_rewrite.,,0,0,0,0
httpd,39313,h.old   Fri Feb  4 21:21:18 2005,,0,0,0,0
httpd,39313,h       Fri Apr 14 10:52:34 2006,,0,0,0,0
httpd,39313,***************,,0,0,0,0
httpd,39313,"*** 138,143 ****",,0,0,0,0
httpd,39313,"--- 138,144 ----",,0,0,0,0
httpd,39313,"#define OPTION_NONE                 1<<0
  #define OPTION_INHERIT              1<<1
+ #define OPTION_INHERIT_BEFORE       1<<2",,0,0,0,0
httpd,39313,"#define CACHEMODE_TS                1<<0
  #define CACHEMODE_TTL               1<<1",,0,0,0,0
httpd,39313,And modifies modules/mappers/mod_rewrite.c as follows (based on 2.0.55) :,,0,0,0,0
httpd,39313,# diff -c mod_rewrite.,,0,0,0,0
httpd,39313,c.old mod_rewrite.,,0,0,0,0
httpd,39313,c,,0,0,0,0
httpd,39313,*** mod_rewrite.,,0,0,0,0
httpd,39313,c.old   Wed May 25 20:05:05 2005,,0,0,0,0
httpd,39313,c       Fri Apr 14 10:52:39 2006,,0,0,0,0
httpd,39313,***************,,0,0,0,0
httpd,39313,"*** 212,223 ****",,0,0,0,0
httpd,39313,a->rewritelogfp    = overrides->rewritelogfp !,,0,0,0,0
httpd,39313,overrides->rewritelogfp,,0,0,0,0
httpd,39313,: base->rewritelogfp;,,0,0,0,0
httpd,39313,"a->rewritemaps     = apr_array_append(p, overrides->rewritemaps,",,0,0,0,0
httpd,39313,base->rewritemaps);,,0,0,0,0
httpd,39313,"a->rewriteconds    = apr_array_append(p, overrides->rewriteconds,",,0,0,0,0
httpd,39313,base->rewriteconds);,,0,0,0,0
httpd,39313,"a->rewriterules    = apr_array_append(p, overrides->rewriterules,",,0,0,0,0
httpd,39313,base->rewriterules);,,0,0,0,0
httpd,39313,},,0,0,0,0
httpd,39313,else {,,0,0,0,0
httpd,39313,/*,,0,0,0,0
httpd,39313,"--- 212,233 ----",,0,0,0,0
httpd,39313,a->rewritelogfp    = overrides->rewritelogfp !,,0,0,0,0
httpd,39313,overrides->rewritelogfp,,0,0,0,0
httpd,39313,: base->rewritelogfp;,,0,0,0,0
httpd,39313,if (a->options & OPTION_INHERIT_BEFORE) {,,0,0,0,0
httpd,39313,"a->rewritemaps     = apr_array_append(p, base->rewritemaps,",,0,0,0,0
httpd,39313,overrides->rewritemaps);,,0,0,0,0
httpd,39313,"a->rewriteconds    = apr_array_append(p, base->rewriteconds,",,0,0,0,0
httpd,39313,overrides->rewriteconds);,,0,0,0,0
httpd,39313,"a->rewriterules    = apr_array_append(p, base->rewriterules,",,0,0,0,0
httpd,39313,overrides->rewriterules);,,0,0,0,0
httpd,39313,!         },,0,0,0,0
httpd,39313,else {,,0,0,0,0
httpd,39313,"a->rewritemaps     = apr_array_append(p, overrides->rewritemaps,",,0,0,0,0
httpd,39313,base->rewritemaps);,,0,0,0,0
httpd,39313,"a->rewriteconds    = apr_array_append(p, overrides->rewriteconds,",,0,0,0,0
httpd,39313,base->rewriteconds);,,0,0,0,0
httpd,39313,"a->rewriterules    = apr_array_append(p, overrides->rewriterules,",,0,0,0,0
httpd,39313,base->rewriterules);,,0,0,0,0
httpd,39313,!         },,0,0,0,0
httpd,39313,},,0,0,0,0
httpd,39313,else {,,0,0,0,0
httpd,39313,/*,,0,0,0,0
httpd,39313,***************,,0,0,0,0
httpd,39313,"*** 289,298 ****",,0,0,0,0
httpd,39313,: base->redirect_limit;,,0,0,0,0
httpd,39313,if (a->options & OPTION_INHERIT) {,,0,0,0,0
httpd,39313,"a->rewriteconds = apr_array_append(p, overrides->rewriteconds,",,0,0,0,0
httpd,39313,base->rewriteconds);,,0,0,0,0
httpd,39313,"a->rewriterules = apr_array_append(p, overrides->rewriterules,",,0,0,0,0
httpd,39313,base->rewriterules);,,0,0,0,0
httpd,39313,},,0,0,0,0
httpd,39313,else {,,0,0,0,0
httpd,39313,a->rewriteconds = overrides->rewriteconds;,,0,0,0,0
httpd,39313,"--- 299,316 ----",,0,0,0,0
httpd,39313,: base->redirect_limit;,,0,0,0,0
httpd,39313,if (a->options & OPTION_INHERIT) {,,0,0,0,0
httpd,39313,if (a->options & OPTION_INHERIT_BEFORE) {,,0,0,0,0
httpd,39313,"a->rewriteconds = apr_array_append(p, base->rewriteconds,",,0,0,0,0
httpd,39313,overrides->rewriteconds);,,0,0,0,0
httpd,39313,"a->rewriterules = apr_array_append(p, base->rewriterules,",,0,0,0,0
httpd,39313,overrides->rewriterules);,,0,0,0,0
httpd,39313,!         },,0,0,0,0
httpd,39313,else {,,0,0,0,0
httpd,39313,"a->rewriteconds = apr_array_append(p, overrides->rewriteconds,",,0,0,0,0
httpd,39313,base->rewriteconds);,,0,0,0,0
httpd,39313,"a->rewriterules = apr_array_append(p, overrides->rewriterules,",,0,0,0,0
httpd,39313,base->rewriterules);,,0,0,0,0
httpd,39313,!         },,0,0,0,0
httpd,39313,},,0,0,0,0
httpd,39313,else {,,0,0,0,0
httpd,39313,a->rewriteconds = overrides->rewriteconds;,,0,0,0,0
httpd,39313,***************,,0,0,0,0
httpd,39313,"*** 339,344 ****",,0,0,0,0
httpd,39313,"--- 357,365 ----",,0,0,0,0
httpd,39313,if (!,,0,0,0,0
httpd,39313,"strcasecmp(w, ""inherit"")) {",,0,0,0,0
httpd,39313,options |= OPTION_INHERIT;,,0,0,0,0
httpd,39313,},,0,0,0,0
httpd,39313,+         else if (!,,0,0,0,0
httpd,39313,"strcasecmp(w, ""before"")) {",,0,0,0,0
httpd,39313,+             options |= OPTION_INHERIT_BEFORE;,,0,0,0,0
httpd,39313,+         },,0,0,0,0
httpd,39313,else if (!,,0,0,0,0
httpd,39313,"strncasecmp(w, ""MaxRedirects="", 13)) {",,0,0,0,0
httpd,39313,limit = atoi(&w[13]);,,0,0,0,0
httpd,39313,if (limit <= 0) {,,0,0,0,0
httpd,39499,"error reading status line, reverse proxy, broken pipe",S_OB_ERROR_HOW,1,0,0,1
httpd,39499,I am running a reverse proxy server.,,0,0,0,0
httpd,39499,"Since I upgraded to Apache 2.2.0
(and 2.2.2) I have had a lot of errors: ""error reading status line""",S_OB_VERB_ERROR,1,0,0,1
httpd,39499,The relevant part of the config file is:,,0,0,0,0
httpd,39499,"<VirtualHost *:80>
    ServerName  www.ku.dk
ProxyPass             /   http://malamute.adm.ku.dk/
ProxyPassReverse      /   http://malamute.adm.ku.dk/
</VirtualHost>",,0,0,0,0
httpd,39499,"With ""debug"" I get the following error_log:","S_OB_VERB_ERROR,",1,0,0,1
httpd,39499,[Sat May 06 13:52:12 2006] [debug] mod_proxy_http.c(54): proxy: HTTP: ,,0,0,0,0
httpd,39499,canonicalising URL //malamute.adm.ku.dk/net,,0,0,0,0
httpd,39499,[Sat May 06 13:52:12 2006] [debug] proxy_util.c(1378): [client ,,0,0,0,0
httpd,39499,2001:878:100:14::134] proxy: http: found worker http://malamute.adm.ku.dk/ for ,,0,0,0,0
httpd,39499,http://malamute.adm.ku.dk/net,,0,0,0,0
httpd,39499,[Sat May 06 13:52:12 2006] [debug] mod_proxy.c(756): Running scheme http ,,0,0,0,0
httpd,39499,handler (attempt 0),,0,0,0,0
httpd,39499,[Sat May 06 13:52:12 2006] [debug] mod_proxy_http.c(1662): proxy: HTTP: ,,0,0,0,0
httpd,39499,serving URL http://malamute.adm.ku.dk/net,,0,0,0,0
httpd,39499,[Sat May 06 13:52:12 2006] [debug] proxy_util.c(1798): proxy: HTTP: has ,,0,0,0,0
httpd,39499,acquired connection for (malamute.adm.ku.dk),,0,0,0,0
httpd,39499,[Sat May 06 13:52:12 2006] [debug] proxy_util.c(1858): proxy: connecting ,,0,0,0,0
httpd,39499,http://malamute.adm.ku.dk/net to malamute.adm.ku.dk:80,,0,0,0,0
httpd,39499,[Sat May 06 13:52:12 2006] [debug] proxy_util.c(1951): proxy: connected /net ,,0,0,0,0
httpd,39499,to malamute.adm.ku.dk:80,,0,0,0,0
httpd,39499,[Sat May 06 13:52:12 2006] [debug] proxy_util.c(2141): proxy: HTTP: connection ,,0,0,0,0
httpd,39499,complete to 130.225.126.178:80 (malamute.adm.ku.dk),,0,0,0,0
httpd,39499,[Sat May 06 13:52:12 2006] [info] [client 130.225.126.178] (32)Broken pipe: ,,0,0,0,0
httpd,39499,core_output_filter: writing data to the network,,0,0,0,0
httpd,39499,[Sat May 06 13:52:12 2006] [error] [client 2001:878:100:14::134] proxy: error ,,0,0,0,0
httpd,39499,reading status line from remote server malamute.adm.ku.dk,,0,0,0,0
httpd,39499,[Sat May 06 13:52:12 2006] [error] [client 2001:878:100:14::134] proxy: Error ,,0,0,0,0
httpd,39499,reading from remote server returned by /net,,0,0,0,0
httpd,39499,[Sat May 06 13:52:12 2006] [debug] proxy_util.c(1816): proxy: HTTP: has ,,0,0,0,0
httpd,39499,released connection for (malamute.adm.ku.dk),,0,0,0,0
httpd,39499,"Here I have used IPv6 between the client and proxy server, and IPv4 between 
the proxy server and the backend server.",,0,0,0,0
httpd,39499,"However, I observe the same error 
with pure IPv4.","S_OB_BUT_NEG,S_OB_VERB_ERROR,S_OB_OBSERVE",1,0,0,1
httpd,39499,"The error occur very often (every 2-5 minutes) during light load of the proxy 
server.",S_OB_ERROR_AS_SUBJECT,1,0,0,1
httpd,39499,During moderate load the error is very seldom (every 60-120 minutes).,S_OB_ERROR_AS_SUBJECT,1,0,0,1
httpd,39499,"Linux proxy4.adm.ku.dk 2.6.12-18mdk #1 Wed Mar 15 13:15:23 MST 2006 i686 Intel
(R) Pentium(R) 4 CPU 3.20GHz unknown GNU/Linux",,0,0,0,0
httpd,39499,Jan P. Sorensen,,0,0,0,0
httpd,40292,use up all memory after reloading,,0,0,0,0
httpd,40292,Operation system: Debian linux,,0,0,0,0
httpd,40292,Reproducing steps,P_SR_LABELED_LIST,0,0,1,3
httpd,40292,"1 Create a site config file test in /etc/apache2/sites-available by using 
following command:",P_SR_LABELED_LIST,0,0,1,3
httpd,40292,echo Listen 1234 > test,P_SR_LABELED_LIST,0,0,1,3
httpd,40292,2 Enable site test and reload,P_SR_LABELED_LIST,0,0,1,3
httpd,40292,3 Disable site test and reload,P_SR_LABELED_LIST,0,0,1,3
httpd,40292,"After this reloading, apache will use up all memory and finally be killed by 
linux kernel.",",P_SR_LABELED_LIST",0,0,1,3
httpd,40292,There are 2G memory in my server!,P_SR_LABELED_LIST,0,0,1,3
httpd,40292,"There is another server with the same apache2 version but using apache2-mpm-
prefork model doesn't have this problem.",,0,0,0,0
httpd,40292,This problem won't happen if I use /etc/init.,,0,0,0,0
httpd,40292,d/apache2 restart.,,0,0,0,0
httpd,40292,Thanks.,,0,0,0,0
httpd,40431,Language of date on error pages,,1,0,0,1
httpd,40431,"The error text (e.g. ""Objekt nicht gefunden"" and its longer explanation) is 
presented in the language the client requests.","S_OB_PASSIVE_VOICE,S_OB_ERROR_AS_SUBJECT,",1,0,0,1
httpd,40431,"However, in the footer, the date 
is shown in the language corresponding to the locale on the server side.","S_OB_BUT,",1,0,0,1
httpd,40431,"For example, if the language requested by the client is German, but httpd is 
running fr_FR locale, the page will be partially German, partially French.","S_OB_COND_POS,",1,0,0,1
httpd,40431,"Apache should make an attempt to print the date in the language requested by 
the client.","S_EB_SHOULD,",0,1,0,2
httpd,40657,util_ldap_cache_mgr extra semicolon line 302,S_OB_ERROR_NOUN_PHRASE,1,0,0,1
httpd,40657,"httpd-2.2.3/modules/ldap/util_ldap_cache_mgr.c:
extra semicolon near line 302","S_OB_ERROR_NOUN_PHRASE,",1,0,0,1
httpd,40657,"for (i = 0; primes[i] && primes[i] < cache->size; ++i) ;
            cache->size = primes[i]?",,0,0,0,0
httpd,40657,primes[i] : primes[i-1];,,0,0,0,0
httpd,40657,should be:,,0,0,0,0
httpd,40657,"for (i = 0; primes[i] && primes[i] < cache->size; ++i)
            cache->size = primes[i]?",,0,0,0,0
httpd,40657,primes[i] : primes[i-1];,,0,0,0,0
httpd,40981,Apache2 service does not start after httpd.conf is modified.,"S_OB_NEG_AUX_VERB,S_OB_NEG_AFTER",1,0,0,1
httpd,40981,The Apache2 service does not restart after the httpd.conf file is modified.,"S_OB_NEG_AUX_VERB,S_OB_NEG_AFTER,",1,0,0,1
httpd,40981,"Add to httpd.conf
# For PHP 5 
LoadModule php5_module ""C:/PHP/php5apache2.",S_SR_IMPERATIVE_SEQUENCE,0,0,1,3
httpd,40981,"dll""
AddType application/x-httpd-php .",,0,0,0,0
httpd,40981,php,,0,0,0,0
httpd,40981,"# configure the path to php.ini
PHPIniDir ""C:/PHP/""",,0,0,0,0
httpd,40981,"The Apache2 service does not restart with the error message:
The Apache2.2 service terminated with service-specific error 1.","S_OB_VERB_ERROR,",1,0,0,1
httpd,41441,"Error 20024 on all pages request containing a "":""",S_OB_PROBLEM_IN,1,0,0,1
httpd,41441,"Win2k3
Apache 2.2.4
PHP 5.2.0 (apache2handler)
Mediawiki 1.9.0",,0,0,0,0
httpd,41441,"On every mediawiki URLs containing a "":"" character, I get the following error
from Apache.","S_OB_VERB_ERROR,",1,0,0,1
httpd,41441,"[Tue Jan 23 09:18:05 2007] [error] [client xx.xx.xx.xx] (20024)The given path
misformatted or contained invalid characters: Cannot map GET
/wiki/index.",,0,0,0,0
httpd,41441,"php/Special:Recentchanges HTTP/1.1 to file, referer:
http://myserver.com/wiki/index.php?title=Main_Page",,0,0,0,0
httpd,41441,Is it normal?,,0,0,0,0
httpd,41844,Apache 2.0.59 doesn't start with virtual host's document root on mount point,,1,0,0,1
httpd,41844,"Hello,",,0,0,0,0
httpd,41844,"My problem was discovered when I attempt to start apache and when I run the
apache configtest by command line.",S_SR_COND_SEQUENCE,0,0,1,3
httpd,41844,"I have a lot of virtual hosts placed on a partition mounted under /data and
apache says that all the related documentroot doesn't exist except for the
defaut virtual host which is a subdirectory of /.","S_OB_NEG_AUX_VERB,",1,0,0,1
httpd,41844,These virtual hosts are properly running on our production machine with apache,,0,0,0,0
httpd,41844,2 0.54 and I did my own .,,0,0,0,0
httpd,41844,spec file to compile apache as rpm.,,0,0,0,0
httpd,41844,To be sure that my .spec is not affecting the behaviour of apache I did a compilation of versions 2.0.54 AND 2.0.59 and run the apachectl binaries.,,0,0,0,0
httpd,41844,"- In the case of apache 2.0.54, the configtest and the server run properly.",S_OB_NEG_AUX_VERB,1,0,0,1
httpd,41844,I can access to my websites.,S_OB_NOUN_PHRASE_CAN,1,0,0,1
httpd,41844,"- In the case of apache 2.0.59, the configtest fails and the server doesn't start.",S_OB_NEG_VERB,1,0,0,1
httpd,41844,I have no access to the websites.,S_OB_VERB_NO,1,0,0,1
httpd,41844,A second set of tests conviced me that the problem is related to the mount point.,,0,0,0,0
httpd,41844,I have placed a test directory tree on /data2/test.,,0,0,0,0
httpd,41844,"- When /data2/test is not a mount point, apache 2.0.59 starts and the configtest succeed.","S_OB_COND_POS,S_OB_WORKS_FINE",1,0,1,5
httpd,41844,"- When I use /data2 as a mount point, apache 2.0.59 doesn't start and the configtest fails.","S_OB_NEG_AUX_VERB,S_OB_COND_NEG",1,0,1,5
httpd,41844,"It is a strange behaviour when we know that a mount point should be transparent
to the applications and is directly managed by the OS.","S_EB_SHOULD,",0,1,0,2
httpd,41844,I am sorry if this bug was already solved but I didn't find anything on bugzilla.,,0,0,0,0
httpd,41844,Thanks for your help.,,0,0,0,0
httpd,42340,Client serving fails when accessing network mounted device.,S_OB_NEG_COND,1,0,0,1
httpd,42340,"Release: Apache HTTP Server 2.2.2-1.2
OS: Linux 2.6.19 FC5 (Fedora Core 5)",,0,0,0,0
httpd,42340,"Server to client processing (file serving) fails when accessing files on 
network mounted device files, CIFS or SMBFS.","S_OB_NEG_COND,S_SR_COND_OBS,",1,0,1,5
httpd,42340,"Whenever a web directory or virtual host is mounted via CIFS (Common Internet 
File System) Apache fails to serve the files (network transfer) to the client.","S_OB_COND_NEG,",1,0,0,1
httpd,42340,"Upon accessing standard pages the html apparently transfers but all other file 
types fail.","S_OB_BUT_NEG,S_SR_COND_OBS",1,0,1,5
httpd,42340,Images come up blank.,S_OB_NEG_ADV_ADJ,1,0,0,1
httpd,42340,"Documents and other binary file 
types 闁炽儲绔祊pear闁?to download on index listing access but there is no actual 
transfer and the files are completely empty with zero size.","S_OB_BUT_NEG,S_OB_VERB_TO_BE_NEGATIVE",1,0,0,1
httpd,42340,"The error log records: (75)Value too large for defined data type: 
core_output_filter: writing data to the network","S_OB_ERROR_AS_SUBJECT,S_OB_TOO,",1,0,0,1
httpd,42340,"Apache Server 2.0 (and below) was able to fully access network file shares, 
both CIFS and SMBFS, and transfer all file type without problems.","S_OB_WORKS_FINE,",1,0,0,1
httpd,42340,"This issue was also submitted by Tim Garton in the mail archives Feb, 14 2006",,0,0,0,0
httpd,42340,"http://mail-archives.apache.org/mod_mbox/httpd-users/200602.mbox/%
3C43F24EF0.1080507@hightechhigh.org%3E",,0,0,0,0
httpd,42767,SERVER_NAME behavior changed since apache 1.3,S_OB_CHANGED,1,0,0,1
httpd,42767,I have a VHOST Configuration like:,,0,0,0,0
httpd,42767,"<VirtualHost ...>
  ServerName MyServer.com
  ServerAlias test.MyServer.com debug.MyServer.com
</VirtualHost>",,0,0,0,0
httpd,42767,Under Apache 1.3 i get in the env.,,0,0,0,0
httpd,42767,"the host information and SERVER_NAME
and its in every case the ServerName value (MyServer.com)
This is also the ServerName where one of the ServerAlias matches
(debug.MyServer.com)",,0,0,0,0
httpd,42767,"URI: http://www.MyServer.com
SERVER_NAME = MyServer.com",,0,0,0,0
httpd,42767,"URI: http://debug.MyServer.com
SERVER_NAME = MyServer.com",,0,0,0,0
httpd,42767,"URI: http://test.MyServer.com
SERVER_NAME = MyServer.com",,0,0,0,0
httpd,42767,Under Apache 2.2.x its complete different.,S_OB_NEG_ADV_ADJ,1,0,0,1
httpd,42767,"URI: http://www.MyServer.com
SERVER_NAME = www.MyServer.com",,0,0,0,0
httpd,42767,"URI: http://debug.MyServer.com
SERVER_NAME = debug.MyServer.com",,0,0,0,0
httpd,42767,"URI: http://test.MyServer.com
SERVER_NAME = test.MyServer.com",,0,0,0,0
httpd,42767,This breaks most SERVER_NAME based configurations.,S_OB_NEG_VERB,1,0,0,1
httpd,42767,"My Question is (if this isnt
a bug) how can i resolve the real ServerName for the VHOST.",,0,0,0,0
httpd,42929,Apache display wrong port and wrong protocol when using HTTPS VirtualHosts,S_OB_NEG_COND,1,0,0,1
httpd,42929,"Summary:
With a certain configuration of Virtual hosts with SSL Engine enabled, Apache
beliefs the client is connecting to server port 80 with protocol HTTP, while in
reality the client is connected to server port 443 with protocol HTTPS","S_OB_POS_COND,",1,0,0,1
httpd,42929,Steps to reproduce:,P_SR_LABELED_LIST,0,0,1,3
httpd,42929,1 Install apache with mod_ssl and mod_info.,P_SR_LABELED_LIST,0,0,1,3
httpd,42929,2 Create a SSL certificate.,P_SR_LABELED_LIST,0,0,1,3
httpd,42929,"If you do it properly, create one with two",P_SR_LABELED_LIST,0,0,1,3
httpd,42929,"hostnames (using the altSubjectName x509 parameter); however, if you don't mind",P_SR_LABELED_LIST,0,0,1,3
httpd,42929,"clicking ""yeah, I trust it, even though the hostname does not match"" a couple of",P_SR_LABELED_LIST,0,0,1,3
httpd,42929,"times, you can just use any self-signed certificate.",P_SR_LABELED_LIST,0,0,1,3
httpd,42929,"2 Configure httpd.conf as displayed in the attachment, httpd.error.conf:",P_SR_LABELED_LIST,0,0,1,3
httpd,42929,"two name-based virtual hosts, listening on port 443.",P_SR_LABELED_LIST,0,0,1,3
httpd,42929,The first with SSL,P_SR_LABELED_LIST,0,0,1,3
httpd,42929,"parameters, the second without SSL parameters.",P_SR_LABELED_LIST,0,0,1,3
httpd,42929,"3 For debugging, add SetHandler server-info.",P_SR_LABELED_LIST,0,0,1,3
httpd,42929,4 Visit the URL with the servername in the second virtual hosts.,P_SR_LABELED_LIST,0,0,1,3
httpd,42929,E.g.,P_SR_LABELED_LIST,0,0,1,3
httpd,42929,http://www2.example.org/server-info if you use the names in httpd.error.conf,P_SR_LABELED_LIST,0,0,1,3
